TRAVELER_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM_NP,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,X_COORD,Y_COORD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
d000040,d_d000040,19,금오름,금오름,TOU,126.3058389,33.35457233,5,5,5
d000040,d_d000040,21,스타벅스 제주협재점,스타벅스 제주협재점,RES,126.2404138,33.39376017,4,3,3
d000040,d_d000040,24,한담해안산책로,한담해안산책로,TOU,126.3104683,33.45932345,4,4,4
d000040,d_d000040,26,글라 레스토랑,글라 레스토랑,RES,126.3771261,33.48312927,5,4,4
d000040,d_d000040,27,이호항,이호항,TOU,126.4525814,33.50177246,4,4,4
d000040,d_d000040,28,도두봉공원,도두봉공원,TOU,126.4685558,33.50780151,5,5,5
d000041,d_d000041,8,살레안의고깃,살레안의고깃,RES,126.4692197,33.46530966,5,5,5
d000041,d_d000041,9,곽지해수욕장,곽지해수욕장,TOU,126.3046732,33.45065751,5,5,5
d000041,d_d000041,11,제주만선갈치,제주만선갈치,RES,126.3060426,33.44994031,4,3,3
d000041,d_d000041,14,어영공원,어영공원,TOU,126.4864405,33.51731296,3,2,2
d000041,d_d000041,15,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,4,4,4
d000041,d_d000041,16,함덕해수욕장 잔디광장,함덕해수욕장 잔디광장,TOU,126.6717793,33.54321619,4,4,4
d000041,d_d000041,17,스타벅스 제주함덕점,스타벅스 제주함덕점,RES,126.6685692,33.54251161,5,5,5
d000041,d_d000041,18,기쁨이네해물탕&돌솥밥,기쁨이네해물탕&돌솥밥,RES,126.6662928,33.54201142,2,1,1
d000041,d_d000041,19,함덕해수욕장 도로,함덕해수욕장 도로,TOU,126.6697752,33.5434231,5,5,5
d000041,d_d000041,21,제주동문재래시장,제주동문재래시장,TOU,126.5260174,33.51158514,5,5,5
d000041,d_d000041,23,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,5,5,5
d000041,d_d000041,24,함덕흑돼지연탄구이,함덕흑돼지연탄구이,RES,126.6669659,33.54169587,5,5,5
d000041,d_d000041,25,일통이반,일통이반,RES,126.5220803,33.51706971,5,5,5
d000041,d_d000041,27,오가네전복설렁탕 서귀포본점,오가네전복설렁탕 서귀포본점,RES,126.5895128,33.26818924,5,5,5
d000041,d_d000041,28,정방폭포,정방폭포,TOU,126.5716053,33.24499661,5,5,5
d000041,d_d000041,29,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,5,5,5
d000043,d_d000043,5,은혜전복,은혜전복,RES,126.3101642,33.46295695,4,3,3
d000043,d_d000043,6,카페노티드 제주애월,카페노티드 제주애월,RES,126.3097228,33.46327185,5,5,5
d000043,d_d000043,7,제주설심당 협재점,제주설심당 협재점,RES,126.2428664,33.39588488,5,5,5
d000043,d_d000043,9,협재칼국수,협재칼국수,RES,126.2445062,33.39680908,5,5,5
d000043,d_d000043,10,금능해수욕장,금능해수욕장,TOU,126.2358899,33.39044882,5,5,5
d000043,d_d000043,12,신창풍차해안,신창풍차해안,TOU,126.1776275,33.34534328,5,5,5
d000043,d_d000043,13,신도2리 도구리 모살물,신도2리 도구리 모살물,TOU,126.17164,33.273903,4,3,3
d000043,d_d000043,14,하늘꽃카페,하늘꽃카페,RES,126.2819924,33.21317287,5,5,5
d000043,d_d000043,15,송악산,송악산,TOU,126.2897914,33.19908294,3,3,3
d000043,d_d000043,16,삼거리농원,삼거리농원,RES,126.3081059,33.23418425,5,5,5
d000043,d_d000043,18,중문색달해수욕장,중문색달해수욕장,TOU,126.4114987,33.24503815,3,4,4
d000043,d_d000043,19,스타벅스 제주중문DT점,스타벅스 제주중문DT점,RES,126.4158657,33.25505231,5,5,5
d000043,d_d000043,21,춘심이네 본점,춘심이네 본점,RES,126.3705335,33.26448563,4,3,4
d000043,d_d000043,23,외돌개,외돌개,TOU,126.5448623,33.23903382,3,3,3
d000043,d_d000043,24,세계조가비박물관,세계조가비박물관,TOU,126.5515832,33.24744339,3,1,3
d000043,d_d000043,25,쇠소깍,쇠소깍,TOU,126.6224051,33.25424607,4,4,4
d000043,d_d000043,27,돈이랑 본점,돈이랑 본점,RES,126.4091086,33.25771083,5,5,5
d000043,d_d000043,29,절물자연휴양림,절물자연휴양림,TOU,126.6280113,33.43915259,5,5,5
d000043,d_d000043,30,노라바,노라바,RES,126.3763054,33.48279245,4,3,3
d000043,d_d000043,31,폴바셋 제주용담DT점,폴바셋 제주용담DT점,RES,126.4872783,33.51742913,5,5,5
d000044,d_d000044,2,스시테이카이센동,스시테이카이센동,RES,126.5282247,33.48046697,5,4,4
d000044,d_d000044,3,점점,점점,RES,126.6152502,33.53703443,5,4,4
d000044,d_d000044,6,리볼버,리볼버,RES,126.4026822,33.25665138,5,5,5
d000044,d_d000044,8,중문색달해수욕장,중문색달해수욕장,TOU,126.4114987,33.24503815,5,5,5
d000044,d_d000044,9,숙성도 중문점,숙성도 중문점,RES,126.4075053,33.25833794,5,5,5
d000044,d_d000044,10,사계해변,사계해변,TOU,126.3085979,33.22865827,5,5,5
d000044,d_d000044,11,원앤온리,원앤온리,RES,126.3191925,33.23922235,5,5,5
d000044,d_d000044,13,퍼시픽리솜 더클리프카페&펍,퍼시픽리솜 더클리프카페&펍,RES,126.4149199,33.24432939,5,5,5
d000044,d_d000044,16,로스트&헤븐,로스트&헤븐,RES,126.4511237,33.49674236,3,3,3
d000045,d_d000045,2,도두항식당,도두항식당,RES,126.4660837,33.50551708,4,4,4
d000045,d_d000045,3,국립제주박물관,국립제주박물관,TOU,126.5488761,33.51359629,4,2,4
2208280011,d_d000045,11,교래자연휴양림,교래자연휴양림,TOU,126.658925,33.44076338,5,5,5
d000045,d_d000045,22,교래흑돼지 본점,교래흑돼지 본점,RES,126.6750575,33.42372662,4,3,4
d000045,d_d000045,24,교래옹달샘,교래옹달샘,RES,126.6781027,33.43940452,5,4,4
d000045,d_d000045,26,마방목지,마방목지,TOU,126.603596,33.42763738,4,4,4
d000046,d_d000046,4,넥슨컴퓨터박물관,넥슨컴퓨터박물관,TOU,126.4849881,33.47176037,4,1,4
d000046,d_d000046,5,제주동문재래야시장,제주동문재래야시장,TOU,126.5260174,33.51158875,4,2,5
d000046,d_d000046,13,소반,소반,RES,126.56609,33.25193448,4,4,5
d000046,d_d000046,16,던킨도너츠 제주함덕점,던킨도너츠 제주함덕점,RES,126.6713394,33.54224851,5,3,4
d000046,d_d000046,18,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,4,4,4
d000048,d_d000048,5,이호테우해수욕장,이호테우해수욕장,TOU,126.4526908,33.4973768,4,4,4
d000048,d_d000048,6,애월해안도로,애월해안도로,TOU,126.3686787,33.47812329,4,4,4
d000048,d_d000048,7,제주반딧불한담 애월점,제주반딧불한담 애월점,RES,126.3101054,33.46331725,4,3,3
d000048,d_d000048,8,카페노티드 제주애월,카페노티드 제주애월,RES,126.3097228,33.46327185,4,4,4
d000048,d_d000048,9,한담해안산책로,한담해안산책로,TOU,126.3104683,33.45932345,5,5,5
d000048,d_d000048,11,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,5,5,5
d000048,d_d000048,13,털보스협재밀,털보스협재밀,RES,126.2429321,33.39785976,5,5,5
d000048,d_d000048,15,신창풍차해안도로,신창풍차해안도로,TOU,126.174206,33.34308103,5,5,5
d000048,d_d000048,16,수월봉전기자전거,수월봉전기자전거,TOU,126.1679684,33.29887579,5,5,5
d000048,d_d000048,17,에이바우트커피 중문점,에이바우트커피 중문점,RES,126.4242782,33.25158153,5,5,3
d000048,d_d000048,18,중문수두리보말칼국수,중문수두리보말칼국수,RES,126.4249994,33.25156774,5,5,5
d000048,d_d000048,19,카페루시아 본점,카페루시아 본점,RES,126.3636726,33.23497861,5,5,5
d000048,d_d000048,22,해심가든,해심가든,RES,126.4265273,33.25192102,4,3,3
d000048,d_d000048,23,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,5,5,5
d000048,d_d000048,25,중문대포주상절리대,중문대포주상절리대,TOU,126.4260174,33.23799399,4,3,3
d000048,d_d000048,26,남춘식당,남춘식당,RES,126.5375111,33.49965544,5,4,4
d000049,d_d000049,6,제주동문재래시장,제주동문재래시장,TOU,126.5260174,33.51158514,5,5,5
d000049,d_d000049,7,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,5,5,5
d000049,d_d000049,12,사려니숲길,사려니숲길,TOU,126.6264973,33.42203283,5,5,5
d000049,d_d000049,15,제주 쇠소깍 제트보트,제주 쇠소깍 제트보트,TOU,126.6209111,33.2505248,5,5,5
d000049,d_d000049,17,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,5,5,5
d000049,d_d000049,18,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,5,5,5
d000049,d_d000049,22,하라케케,하라케케,RES,126.5277197,33.24286405,5,5,5
d000049,d_d000049,23,약천사,약천사,TOU,126.4494585,33.24623622,5,5,5
d000049,d_d000049,24,퍼시픽리솜 더클리프카페&펍,퍼시픽리솜 더클리프카페&펍,RES,126.4149199,33.24432939,4,5,5
d000054,d_d000054,2,용두암,용두암,TOU,126.5119571,33.51611062,2,1,1
d000054,d_d000054,3,돌하르방식당 본점,돌하르방식당 본점,RES,126.5387259,33.51003189,3,2,2
d000054,d_d000054,4,제주특별자치도 민속자연사박물관,제주특별자치도 민속자연사박물관,TOU,126.5315261,33.50634441,4,3,4
d000054,d_d000054,12,이중섭미술관,이중섭미술관,TOU,126.564888,33.24590378,1,1,1
d000054,d_d000054,14,서귀포동경우동 본점,서귀포동경우동 본점,RES,126.5602279,33.25252339,3,3,3
d000054,d_d000054,15,바베큐쉑 BBQ SHack,바베큐쉑 BBQ SHack,RES,126.3395989,33.30846717,5,5,5
d000054,d_d000054,18,바베큐쉑 BBQ SHack,바베큐쉑 BBQ SHack,RES,126.3395989,33.30846717,5,5,5
2208200005,d_d000058,4,대문집,대문집,RES,126.2518551,33.40268148,5,5,5
d000058,d_d000058,5,스타벅스 제주협재점,스타벅스 제주협재점,RES,126.2404138,33.39376017,5,5,5
d000058,d_d000058,8,제주 애월회관 애월곽지점,제주 애월회관 애월곽지점,RES,126.312695,33.46189631,4,3,4
d000058,d_d000058,9,블루노래연습장,블루노래연습장,TOU,126.3211889,33.4640072,3,2,2
d000058,d_d000058,11,블랙스톤 제주CC,블랙스톤 제주CC,TOU,126.3108171,33.33633813,4,3,3
d000058,d_d000058,12,토끼트멍,토끼트멍,RES,126.308007,33.22958545,5,5,5
d000058,d_d000058,13,투썸플레이스 제주애월한담점,투썸플레이스 제주애월한담점,RES,126.3107678,33.4619893,5,4,4
d000058,d_d000058,14,애월카페거리,애월카페거리,TOU,126.3091689,33.46258716,4,4,4
d000063,d_d000063,4,노형삼대국수회관,노형삼대국수회관,RES,126.4787983,33.48284753,4,3,3
d000063,d_d000063,6,이마트 신제주점,이마트 신제주점,TOU,126.4803425,33.48515488,4,3,3
d000063,d_d000063,7,넥슨컴퓨터박물관,넥슨컴퓨터박물관,TOU,126.4849881,33.47176037,4,3,3
d000063,d_d000063,9,진성배낚시,진성배낚시,TOU,126.1649522,33.3088308,5,5,5
d000063,d_d000063,13,제주항공우주박물관,제주항공우주박물관,TOU,126.2996871,33.3042428,4,4,5
d000063,d_d000063,14,양가형제,양가형제,RES,126.2539803,33.3073524,4,3,4
d000063,d_d000063,15,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,4,3,3
d000063,d_d000063,16,금오름,금오름,TOU,126.3058389,33.35457233,5,4,5
d000063,d_d000063,17,제주도 해녀세자매,제주도 해녀세자매,RES,126.2606468,33.41399681,4,4,4
d000063,d_d000063,20,금능해수욕장,금능해수욕장,TOU,126.2358899,33.39044882,4,4,5
d000063,d_d000063,22,사계해변,사계해변,TOU,126.3085979,33.22865827,3,3,3
d000063,d_d000063,24,카페원웨이,카페원웨이,RES,126.1931484,33.36251129,4,4,5
d000063,d_d000063,25,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,4,3,4
d000063,d_d000063,26,한라산국립공원 영실탐방로,한라산국립공원 영실탐방로,TOU,126.5128719,33.35948456,5,4,5
d000068,d_d000068,4,한라수목원,한라수목원,TOU,126.4932661,33.46978393,4,4,4
d000068,d_d000068,5,미스틱3도,미스틱3도,RES,126.4875563,33.44994698,4,4,4
d000068,d_d000068,6,수목원테마파크,수목원테마파크,TOU,126.4882266,33.47060712,4,4,4
d000072,d_d000072,4,국시트멍,국시트멍,RES,126.4813281,33.47937258,3,2,3
d000072,d_d000072,5,폴바셋 제주용담DT점,폴바셋 제주용담DT점,RES,126.4872783,33.51742913,4,3,3
d000072,d_d000072,6,넥슨컴퓨터박물관,넥슨컴퓨터박물관,TOU,126.4849881,33.47176037,4,2,3
d000072,d_d000072,7,한라수목원,한라수목원,TOU,126.4932661,33.46978393,2,2,1
d000072,d_d000072,8,수목원테마파크,수목원테마파크,TOU,126.4882266,33.47060712,3,3,3
d000072,d_d000072,10,국립제주박물관,국립제주박물관,TOU,126.5488761,33.51359629,4,3,4
d000072,d_d000072,13,서프라이즈테마파크,서프라이즈테마파크,TOU,126.6595954,33.46516535,3,1,2
d000072,d_d000072,14,에코랜드테마파크,에코랜드테마파크,TOU,126.6702787,33.44833873,4,4,4
d000072,d_d000072,15,웅담식당,웅담식당,RES,126.5609796,33.24985001,3,3,2
d000072,d_d000072,17,제주항공우주박물관,제주항공우주박물관,TOU,126.2996871,33.3042428,4,3,3
d000072,d_d000072,19,금능해수욕장,금능해수욕장,TOU,126.2358899,33.39044882,4,4,4
d000074,d_d000074,10,세계자동차&피아노박물관,세계자동차&피아노박물관,TOU,126.3498145,33.28375831,4,4,4
d000074,d_d000074,11,셰프와흑돼지,셰프와흑돼지,RES,126.3625355,33.27809895,2,1,1
d000074,d_d000074,12,메가커피 제주동광육거리점,메가커피 제주동광육거리점,RES,126.3403047,33.31055724,4,4,4
d000074,d_d000074,13,제주 유리의성,제주 유리의성,TOU,126.2736598,33.31464215,4,3,4
d000074,d_d000074,17,황우지선녀탕,황우지선녀탕,TOU,126.54889,33.23946324,4,4,4
d000074,d_d000074,19,정이가네,정이가네,RES,126.5111235,33.25196317,4,4,4
d000074,d_d000074,20,세계조가비박물관,세계조가비박물관,TOU,126.5515832,33.24744339,4,3,3
d000074,d_d000074,21,엉또카페프렌즈,엉또카페프렌즈,RES,126.4945796,33.2578141,2,1,1
d000074,d_d000074,25,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,4,4,4
d000074,d_d000074,26,명가솥뚜껑,명가솥뚜껑,RES,126.5648996,33.25135327,5,5,5
d000074,d_d000074,27,새연교,새연교,TOU,126.558886,33.23853254,4,4,4
d000074,d_d000074,31,정이가네,정이가네,RES,126.5111235,33.25196317,4,4,4
d000074,d_d000074,32,메가커피 제주동광육거리점,메가커피 제주동광육거리점,RES,126.3403047,33.31055724,4,4,4
d000074,d_d000074,34,여미지식물원,여미지식물원,TOU,126.4142595,33.25260678,4,4,4
2208150003,d_d000074,41,한옥집,한옥집,RES,126.5533436,33.25153591,4,4,4
d000074,d_d000074,42,중문대포주상절리대,중문대포주상절리대,TOU,126.4260174,33.23799399,5,5,5
d000074,d_d000074,44,던킨도너츠 서귀포혁신점,던킨도너츠 서귀포혁신점,RES,126.5086356,33.25358531,3,3,3
d000079,d_d000079,3,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,4,3,4
d000079,d_d000079,4,델문도,델문도,RES,126.668724,33.54370934,3,2,3
d000079,d_d000079,21,만달,만달,TOU,126.4342363,33.2562769,4,3,4
d000079,d_d000079,22,이중섭미술관,이중섭미술관,TOU,126.564888,33.24590378,4,3,4
d000079,d_d000079,23,이중섭거리,이중섭거리,TOU,126.5640039,33.24761378,3,3,3
d000079,d_d000079,24,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,4,4,4
d000080,d_d000080,2,중앙식당,중앙식당,RES,126.334938,33.24669719,5,5,5
d000080,d_d000080,3,핀크스GC,핀크스GC,TOU,126.3885875,33.31528973,5,5,5
d000080,d_d000080,4,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,5,5,5
d000080,d_d000080,5,황금어장,황금어장,RES,126.5630781,33.24907117,5,5,5
d000080,d_d000080,7,핀크스GC,핀크스GC,TOU,126.3885875,33.31528973,5,5,5
d000080,d_d000080,9,도민상회,도민상회,RES,126.2602064,33.41318997,4,4,4
d000080,d_d000080,11,핀크스GC,핀크스GC,TOU,126.3885875,33.31528973,5,5,5
d000084,d_d000084,5,제주엔찜함덕,제주엔찜함덕,RES,126.669535,33.54249976,4,3,3
d000084,d_d000084,6,굿다이버,굿다이버,TOU,126.5060565,33.26108383,3,3,3
,d_d000084,9,소낭집,소낭집,RES,126.5164427,33.23815839,4,4,4
d000084,d_d000084,10,하멜상선전시관,하멜상선전시관,TOU,126.3137024,33.23331003,4,4,4
d000084,d_d000084,11,카페용빵,카페용빵,RES,126.3124742,33.23561139,4,4,4
d000084,d_d000084,12,문치비,문치비,RES,126.5060385,33.25285372,4,4,4
d000084,d_d000084,14,바지선선상낚시,바지선선상낚시,TOU,126.5625845,33.23981961,3,3,3
2208150002,d_d000084,15,한옥집,한옥집,RES,126.5533436,33.25153591,4,4,4
d000084,d_d000084,16,굿다이버,굿다이버,TOU,126.5060565,33.26108383,3,3,3
d000084,d_d000084,18,징기스 신제주점,징기스 신제주점,RES,126.4849829,33.48282289,4,4,4
d000090,d_d000090,4,삼대국수회관 본점,삼대국수회관 본점,RES,126.5300594,33.50690145,4,4,3
d000090,d_d000090,5,테디베어뮤지엄 제주점,테디베어뮤지엄 제주점,TOU,126.4121631,33.25029595,3,2,2
d000090,d_d000090,6,제주항공우주박물관,제주항공우주박물관,TOU,126.2996871,33.3042428,3,2,4
d000090,d_d000090,7,오또도넛,오또도넛,RES,126.4273253,33.2559279,4,4,4
2208140008,d_d000090,9,알동네집,알동네집,RES,126.2674822,33.31653531,3,3,3
d000090,d_d000090,11,제주신화월드 스카이온파이브다이닝,제주신화월드 스카이온파이브다이닝,RES,126.3176861,33.30739397,4,4,4
d000090,d_d000090,12,산방굴선원,산방굴선원,TOU,126.3087938,33.23429627,4,4,4
d000090,d_d000090,14,모루쿠다,모루쿠다,RES,126.5662111,33.24827789,4,4,4
d000090,d_d000090,19,신화테마파크,신화테마파크,TOU,126.3152821,33.30475888,4,4,4
d000090,d_d000090,23,신창풍차해안,신창풍차해안,TOU,126.1776275,33.34534328,4,4,4
d000090,d_d000090,24,제주바다해찬,제주바다해찬,RES,126.2398859,33.39267684,4,4,4
d000090,d_d000090,26,몰츠,몰츠,RES,126.406118,33.42414248,4,4,4
d000090,d_d000090,27,지금이순간,지금이순간,RES,126.3110143,33.46046609,4,4,4
d000091,d_d000091,4,아르떼뮤지엄 제주,아르떼뮤지엄 제주,TOU,126.3450106,33.39670048,4,2,4
2208110004,d_d000091,5,고집돌우럭 제주공항점,고집돌우럭 제주공항점,RES,126.5280585,33.51625415,5,5,5
d000091,d_d000091,7,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,5,5,5
d000091,d_d000091,8,협재섬바다,협재섬바다,RES,126.2353151,33.38318748,4,3,3
d000091,d_d000091,9,파라토도스,파라토도스,RES,126.232306,33.38929791,2,1,1
d000091,d_d000091,11,밥먹자,밥먹자,RES,126.4220017,33.43555418,5,5,5
d000091,d_d000091,12,금능해수욕장,금능해수욕장,TOU,126.2358899,33.39044882,3,3,3
d000091,d_d000091,13,제미니국수,제미니국수,RES,126.6226359,33.25224604,3,3,3
d000091,d_d000091,14,쇠소깍,쇠소깍,TOU,126.6224051,33.25424607,4,2,3
d000091,d_d000091,15,지영상회,지영상회,RES,126.6231188,33.2522055,4,3,3
d000091,d_d000091,16,수목원길야시장,수목원길야시장,TOU,126.4878862,33.47014229,2,1,1
d000091,d_d000091,18,한림 칼국수 제주본점,한림 칼국수 제주본점,RES,126.261565,33.4155739,5,5,5
d000091,d_d000091,24,도두동무지개해안도로,도두동무지개해안도로,TOU,126.4713384,33.50911801,5,5,5
